match_id,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
953,Pakistan,Australia,Dubai,37,82,9,5.842105263157895,24.0,151
273,New Zealand,Australia,Mount Maunganui,93,59,7,9.147540983606557,50.0,181
720,South Africa,England,Cape Town,107,20,4,6.42,24.0,154
820,Pakistan,South Africa,St Lucia,143,3,3,7.333333333333333,38.0,148
1013,Pakistan,India,Mirpur,113,9,5,6.108108108108108,25.0,130
693,England,Australia,Southampton,157,12,5,8.722222222222221,48.0,179
1018,South Africa,New Zealand,Chittagong,98,34,6,6.837209302325581,39.0,170
866,South Africa,Australia,Cape Town,58,60,8,5.8,29.0,146
952,Australia,Pakistan,Dubai,31,87,8,5.636363636363637,23.0,89
759,India,Bangladesh,Nottingham,110,36,9,7.857142857142857,40.0,180
779,South Africa,India,Nottingham,44,90,9,8.8,44.0,130
738,West Indies,South Africa,Johannesburg,31,87,8,5.636363636363637,30.0,131
715,India,Pakistan,Durban,77,51,6,6.695652173913044,41.0,141
1030,Sri Lanka,New Zealand,Chittagong,116,10,2,6.327272727272727,37.0,119
730,New Zealand,Pakistan,Cape Town,85,41,7,6.455696202531645,32.0,143
821,New Zealand,England,St Lucia,43,79,9,6.2926829268292686,34.0,149
816,New Zealand,Pakistan,Barbados,105,18,4,6.176470588235294,30.0,133
286,South Africa,New Zealand,Auckland,75,48,4,6.25,30.0,136
906,Pakistan,India,Colombo,44,79,7,6.439024390243903,22.0,128
939,New Zealand,England,London,108,59,9,10.62295081967213,55.0,201
903,New Zealand,England,Pallekele,110,18,5,6.470588235294118,42.0,148
848,Australia,England,Melbourne,86,46,5,6.972972972972973,22.0,147
820,Pakistan,South Africa,St Lucia,87,41,6,6.6075949367088604,48.0,148
798,New Zealand,Sri Lanka,Colombo,108,45,9,8.64,46.0,170
1126,South Africa,England,Mumbai,172,24,6,10.75,43.0,229
382,Sri Lanka,Pakistan,Abu Dhabi,105,17,4,6.116504854368932,25.0,133
486,England,Sri Lanka,Kandy,77,43,4,6.0,29.0,128
723,Australia,Pakistan,Johannesburg,158,11,5,8.697247706422019,56.0,164
1035,India,Sri Lanka,Mirpur,105,28,8,6.8478260869565215,41.0,130
1027,Pakistan,Bangladesh,Mirpur,154,15,7,8.8,48.0,190
374,Bangladesh,Sri Lanka,Abu Dhabi,38,76,6,5.181818181818182,37.0,139
806,India,South Africa,St Lucia,45,71,8,5.510204081632653,30.0,186
525,West Indies,England,Mumbai,83,54,6,7.545454545454546,27.0,196
1129,Bangladesh,Australia,Bangalore,107,26,5,6.829787234042553,41.0,156
1044,Pakistan,Australia,Dubai,59,39,3,4.37037037037037,18.0,96
29,New Zealand,Australia,Auckland,96,65,10,10.472727272727273,51.0,243
1170,Australia,Sri Lanka,Pallekele,92,69,9,10.823529411764707,52.0,263
707,West Indies,South Africa,Johannesburg,204,1,4,10.285714285714286,37.0,205
910,India,South Africa,Colombo,46,75,7,6.133333333333334,28.0,152
801,Australia,Pakistan,Melbourne,81,48,4,6.75,22.0,127
825,Pakistan,Australia,St Lucia,55,78,10,7.857142857142857,48.0,191
932,West Indies,New Zealand,Lauderhill,167,4,5,8.637931034482758,53.0,177
977,Australia,England,Sydney,110,46,8,8.91891891891892,58.0,195
827,Bangladesh,New Zealand,Hamilton,31,90,9,6.2,31.0,78
825,Pakistan,Australia,St Lucia,60,76,10,8.181818181818182,48.0,191
1031,Bangladesh,Australia,Mirpur,25,86,8,4.411764705882353,24.0,153
1062,New Zealand,South Africa,Centurion,138,27,6,8.903225806451612,45.0,177
798,New Zealand,Sri Lanka,Colombo,74,64,10,7.928571428571429,32.0,170
910,India,South Africa,Colombo,65,64,7,6.964285714285714,35.0,152
1043,South Africa,West Indies,Johannesburg,175,29,6,11.538461538461538,49.0,231
704,South Africa,India,Johannesburg,34,77,7,4.744186046511628,16.0,126
1014,Sri Lanka,South Africa,Chittagong,78,68,8,9.0,40.0,165
730,New Zealand,Pakistan,Cape Town,75,53,8,6.7164179104477615,32.0,143
1128,Sri Lanka,West Indies,Bangalore,65,47,5,5.342465753424658,22.0,122
384,Pakistan,Bangladesh,Dubai,129,3,2,6.615384615384615,47.0,135
1122,New Zealand,India,Nagpur,78,38,6,5.7073170731707314,28.0,126
537,India,Pakistan,Colombo,92,61,8,9.35593220338983,51.0,175
623,Pakistan,Australia,Lahore,76,78,8,10.857142857142858,55.0,198
894,West Indies,Australia,Colombo,112,41,7,8.50632911392405,32.0,191
956,Sri Lanka,Australia,Melbourne,47,72,7,5.875,32.0,161
829,New Zealand,Australia,Christchurch,145,29,6,9.56043956043956,68.0,214
624,Pakistan,Australia,Lahore,81,70,8,9.72,48.0,207
1038,Sri Lanka,Bangladesh,Chittagong,163,4,4,8.431034482758621,43.0,168
548,England,Sri Lanka,Kandy,45,78,8,6.428571428571429,30.0,146
1056,England,South Africa,Cape Town,46,87,9,8.363636363636363,39.0,134
382,Sri Lanka,Pakistan,Abu Dhabi,70,59,5,6.885245901639344,27.0,133
817,England,South Africa,Barbados,100,45,8,8.0,30.0,168
920,West Indies,Australia,Barbados,157,8,2,8.410714285714286,28.0,160
867,Australia,South Africa,Johannesburg,118,11,3,6.495412844036697,33.0,147
537,India,Pakistan,Colombo,107,49,8,9.04225352112676,43.0,175
553,West Indies,South Africa,Ahmedabad,172,1,2,8.672268907563025,54.0,176
935,India,Sri Lanka,Pallekele,81,52,9,7.147058823529412,30.0,155
386,Pakistan,India,Dubai,41,85,10,7.0285714285714285,37.0,146
555,New Zealand,England,Colombo,84,61,8,8.542372881355933,41.0,159
1042,South Africa,West Indies,Cape Town,149,10,6,8.127272727272727,42.0,165
1127,Pakistan,India,Kolkata,113,16,5,6.519230769230769,47.0,118
907,West Indies,New Zealand,Pallekele,129,15,3,7.371428571428571,31.0,139
761,England,Pakistan,London,99,57,8,9.428571428571429,36.0,185
874,South Africa,New Zealand,Wellington,117,18,5,6.882352941176471,46.0,147
900,West Indies,England,Pallekele,158,8,5,8.464285714285714,40.0,179
411,South Africa,Pakistan,Lahore,98,18,2,5.764705882352941,25.0,110
905,South Africa,Australia,Colombo,136,5,5,7.095652173913043,45.0,146
880,West Indies,England,London,72,50,8,6.171428571428572,19.0,125
18,India,England,Nagpur,130,11,6,7.155963302752293,33.0,144
863,Pakistan,South Africa,Abu Dhabi,60,69,7,7.0588235294117645,29.0,119
818,West Indies,India,Barbados,119,28,9,7.760869565217392,49.0,169
875,New Zealand,South Africa,Hamilton,50,81,9,7.6923076923076925,38.0,173
723,Australia,Pakistan,Johannesburg,132,27,6,8.516129032258064,43.0,164
782,Sri Lanka,Pakistan,London,79,30,4,5.266666666666667,25.0,138
807,Australia,Pakistan,St Lucia,183,8,5,9.803571428571429,60.0,191
898,Bangladesh,Pakistan,Pallekele,120,39,8,8.88888888888889,43.0,175
380,Sri Lanka,Bangladesh,Dubai,155,10,5,8.454545454545455,58.0,168
792,England,South Africa,Johannesburg,148,31,7,9.97752808988764,61.0,202
953,Pakistan,Australia,Dubai,121,20,7,7.26,40.0,151
880,West Indies,England,London,79,45,8,6.32,23.0,125
279,West Indies,New Zealand,Auckland,30,89,8,5.806451612903226,27.0,164
725,New Zealand,South Africa,Durban,67,70,10,8.04,46.0,153
525,West Indies,England,Mumbai,156,19,5,9.267326732673267,58.0,196
791,Sri Lanka,India,Colombo,65,74,9,8.478260869565217,45.0,171
918,Pakistan,Bangladesh,Mirpur,77,54,8,7.0,26.0,135
30,England,New Zealand,Hamilton,37,90,8,7.4,37.0,194
1088,Australia,India,Sydney,92,52,7,8.117647058823529,34.0,197
801,Australia,Pakistan,Melbourne,51,83,9,8.27027027027027,44.0,127
869,Sri Lanka,Australia,Pallekele,59,78,9,8.428571428571429,46.0,157
876,South Africa,New Zealand,Auckland,52,85,8,8.914285714285715,46.0,165
870,Australia,India,Sydney,85,54,8,7.7272727272727275,30.0,171
951,New Zealand,England,Wellington,50,72,9,6.25,34.0,139
412,South Africa,Pakistan,Lahore,42,69,6,4.9411764705882355,27.0,139
1082,South Africa,Australia,Cape Town,95,52,8,8.382352941176471,26.0,178
561,India,New Zealand,Ahmedabad,204,25,7,12.884210526315789,68.0,255
700,South Africa,Australia,Johannesburg,42,89,10,8.129032258064516,41.0,201
160,Pakistan,Bangladesh,Lahore,161,30,7,10.733333333333333,50.0,201
1101,Sri Lanka,West Indies,Pallekele,63,83,10,10.216216216216216,49.0,215
232,India,New Zealand,Nagpur,186,24,4,11.625,40.0,238
1024,Bangladesh,India,Mirpur,75,49,6,6.338028169014085,41.0,138
534,New Zealand,South Africa,Ahmedabad,127,44,6,10.026315789473685,52.0,175
280,New Zealand,West Indies,Auckland,72,59,8,7.081967213114754,27.0,207
899,New Zealand,Sri Lanka,Pallekele,159,12,6,8.833333333333334,54.0,174
845,England,Pakistan,Dubai,142,5,6,7.408695652173913,42.0,148
1061,New Zealand,South Africa,Durban,129,22,5,7.8979591836734695,31.0,151
725,New Zealand,South Africa,Durban,123,28,6,8.021739130434783,45.0,153
707,West Indies,South Africa,Johannesburg,128,50,10,10.971428571428572,52.0,205
1088,Australia,India,Sydney,58,81,9,8.923076923076923,45.0,197
714,England,Australia,Cape Town,100,37,5,7.228915662650603,48.0,135
1090,England,Pakistan,Dubai,51,75,8,6.8,32.0,172
880,West Indies,England,London,85,42,8,6.538461538461538,27.0,125
898,Bangladesh,Pakistan,Pallekele,73,75,8,9.733333333333333,47.0,175
288,South Africa,New Zealand,Christchurch,80,53,8,7.164179104477612,36.0,187
801,Australia,Pakistan,Melbourne,83,47,4,6.821917808219178,22.0,127
844,Pakistan,England,Dubai,106,15,4,6.057142857142857,35.0,129
1050,England,New Zealand,Manchester,175,6,3,9.210526315789474,57.0,191
751,Australia,South Africa,Melbourne,168,14,3,9.50943396226415,41.0,182
1165,Pakistan,Bangladesh,Mirpur,20,84,7,3.3333333333333335,19.0,129
1095,England,Pakistan,Manchester,92,43,7,7.1688311688311686,29.0,135
769,England,South Africa,Nottingham,34,71,7,4.163265306122449,19.0,111
857,India,South Africa,Durban,154,10,5,8.4,43.0,168
886,England,Pakistan,Dubai,50,78,7,7.142857142857143,38.0,150
385,India,Sri Lanka,Dubai,158,27,7,10.193548387096774,53.0,202
78,West Indies,South Africa,Centurion,163,19,6,9.683168316831683,30.0,221
763,Australia,Sri Lanka,Nottingham,64,69,7,7.529411764705882,32.0,159
485,Sri Lanka,England,Kandy,145,23,6,8.969072164948454,32.0,189
384,Pakistan,Bangladesh,Dubai,50,54,5,4.545454545454546,23.0,135
726,India,England,Durban,189,9,7,10.216216216216216,62.0,218
30,England,New Zealand,Hamilton,127,32,6,8.659090909090908,38.0,194
694,Australia,New Zealand,Auckland,144,27,5,9.290322580645162,52.0,214
20,West Indies,India,Lauderhill,111,70,10,13.32,76.0,245
555,New Zealand,England,Colombo,99,51,7,8.608695652173912,42.0,159
812,Pakistan,England,Barbados,56,78,9,8.0,38.0,147
1161,Pakistan,India,Mirpur,57,46,3,4.621621621621622,21.0,83
60,Pakistan,West Indies,Lauderhill,54,76,9,7.363636363636363,30.0,178
484,Sri Lanka,England,Kandy,69,79,9,10.097560975609756,51.0,133
537,India,Pakistan,Colombo,41,90,9,8.2,41.0,175
866,South Africa,Australia,Cape Town,35,88,8,6.5625,34.0,146
896,India,England,Colombo,84,53,8,7.522388059701493,30.0,170
863,Pakistan,South Africa,Abu Dhabi,95,22,2,5.816326530612245,15.0,119
1014,Sri Lanka,South Africa,Chittagong,52,83,8,8.432432432432432,34.0,165
285,New Zealand,South Africa,Hamilton,68,67,8,7.69811320754717,41.0,175
172,Bangladesh,Sri Lanka,Kandy,87,48,7,7.25,30.0,154
948,Pakistan,South Africa,Centurion,155,32,7,10.568181818181818,57.0,195
10,New Zealand,Bangladesh,Mount Maunganui,88,59,7,8.655737704918034,42.0,195
788,New Zealand,West Indies,Auckland,76,56,7,7.125,33.0,155
908,Sri Lanka,England,Pallekele,69,62,9,7.137931034482759,34.0,169
555,New Zealand,England,Colombo,147,5,4,7.6695652173913045,24.0,159
551,Pakistan,England,Kandy,149,10,3,8.127272727272727,45.0,164
384,Pakistan,Bangladesh,Dubai,135,0,2,6.694214876033058,49.0,135
881,West Indies,England,London,44,59,7,4.327868852459017,20.0,113
704,South Africa,India,Johannesburg,64,46,5,5.1891891891891895,29.0,126
887,England,Pakistan,Abu Dhabi,72,49,7,6.084507042253521,26.0,129
718,New Zealand,India,Johannesburg,93,42,5,7.153846153846154,28.0,190
1054,South Africa,Australia,Melbourne,46,67,7,5.2075471698113205,27.0,101
485,Sri Lanka,England,Kandy,166,13,6,9.30841121495327,36.0,189
381,Pakistan,India,Dubai,108,44,8,8.526315789473685,38.0,171
1161,Pakistan,India,Mirpur,44,65,4,4.8,18.0,83
941,Australia,England,Southampton,75,77,9,10.465116279069768,54.0,248
989,Sri Lanka,Pakistan,Dubai,178,14,8,10.075471698113208,52.0,211
1024,Bangladesh,India,Mirpur,76,48,6,6.333333333333333,41.0,138
275,New Zealand,Australia,Mount Maunganui,94,49,6,7.943661971830986,38.0,156
1037,Pakistan,South Africa,Cape Town,172,2,6,8.745762711864407,40.0,176
776,England,West Indies,London,106,41,7,8.050632911392405,37.0,161
750,South Africa,Australia,Centurion,70,59,8,6.885245901639344,38.0,156
1098,Pakistan,New Zealand,Auckland,87,51,7,7.565217391304348,35.0,171
1037,Pakistan,South Africa,Cape Town,40,79,9,5.853658536585366,36.0,176
989,Sri Lanka,Pakistan,Dubai,178,13,8,9.981308411214954,51.0,211
537,India,Pakistan,Colombo,116,42,8,8.923076923076923,34.0,175
765,South Africa,New Zealand,London,36,89,10,6.967741935483871,36.0,128
813,South Africa,New Zealand,Barbados,167,4,7,8.637931034482758,66.0,170
1164,Sri Lanka,India,Mirpur,95,27,6,6.129032258064516,42.0,138
895,Pakistan,New Zealand,Pallekele,165,6,5,8.68421052631579,40.0,177
979,England,West Indies,Barbados,48,66,7,5.333333333333333,25.0,152
853,New Zealand,Sri Lanka,Lauderhill,35,71,5,4.285714285714286,26.0,81
559,South Africa,New Zealand,Kolkata,45,89,8,8.709677419354838,44.0,169
820,Pakistan,South Africa,St Lucia,21,82,7,3.3157894736842106,15.0,148
1088,Australia,India,Sydney,106,46,7,8.594594594594595,37.0,197
699,West Indies,New Zealand,Auckland,23,85,9,3.942857142857143,17.0,126
1111,South Africa,Sri Lanka,Centurion,83,74,7,10.826086956521738,46.0,126
782,Sri Lanka,Pakistan,London,35,83,6,5.675675675675675,34.0,138
1063,Pakistan,Bangladesh,Mirpur,51,62,9,5.275862068965517,27.0,141
826,Australia,England,Barbados,22,92,7,4.714285714285714,20.0,147
561,India,New Zealand,Ahmedabad,206,22,6,12.612244897959183,57.0,255
968,Sri Lanka,Bangladesh,Pallekele,48,92,9,10.285714285714286,48.0,198
697,Sri Lanka,England,Southampton,108,45,5,8.64,33.0,163
898,Bangladesh,Pakistan,Pallekele,156,12,6,8.666666666666666,37.0,175
1139,India,West Indies,Mumbai,127,29,9,8.373626373626374,40.0,192
722,New Zealand,England,Durban,71,55,6,6.553846153846154,40.0,164
978,West Indies,England,Barbados,63,78,9,9.0,39.0,170
1057,England,South Africa,Johannesburg,66,64,7,7.071428571428571,43.0,171
623,Pakistan,Australia,Lahore,74,80,8,11.1,57.0,198
695,South Africa,New Zealand,Johannesburg,88,61,9,8.94915254237288,41.0,133
825,Pakistan,Australia,St Lucia,111,38,8,8.121951219512194,30.0,191
172,Bangladesh,Sri Lanka,Kandy,65,72,8,8.125,41.0,154
767,Sri Lanka,West Indies,Nottingham,79,73,10,10.085106382978724,47.0,192
919,West Indies,Australia,St Lucia,38,84,9,6.333333333333333,30.0,150
1122,New Zealand,India,Nagpur,44,71,7,5.387755102040816,27.0,126
779,South Africa,India,Nottingham,73,51,8,6.3478260869565215,23.0,130
537,India,Pakistan,Colombo,139,19,6,8.257425742574258,31.0,175
1065,Sri Lanka,Pakistan,Colombo,62,67,7,7.018867924528302,30.0,172
726,India,England,Durban,77,66,10,8.555555555555555,46.0,218
1062,New Zealand,South Africa,Centurion,53,86,9,9.352941176470589,47.0,177
622,Pakistan,Australia,Lahore,167,0,2,8.28099173553719,28.0,168
895,Pakistan,New Zealand,Pallekele,79,71,9,9.673469387755102,57.0,177
624,Pakistan,Australia,Lahore,175,12,6,9.722222222222221,54.0,207
824,Sri Lanka,England,St Lucia,92,24,6,5.75,28.0,128
276,England,New Zealand,Christchurch,42,87,8,7.636363636363637,35.0,153
561,India,New Zealand,Ahmedabad,76,89,10,14.709677419354838,68.0,255
759,India,Bangladesh,Nottingham,55,82,10,8.68421052631579,40.0,180
1113,South Africa,Sri Lanka,Cape Town,124,24,7,7.75,35.0,169
761,England,Pakistan,London,47,90,9,9.4,47.0,185
24,West Indies,Pakistan,Abu Dhabi,77,25,5,4.863157894736842,23.0,103
726,India,England,Durban,146,25,8,9.221052631578948,44.0,218
1097,Sri Lanka,New Zealand,Auckland,119,10,2,6.490909090909091,42.0,142
174,Sri Lanka,Bangladesh,Colombo,63,62,6,6.517241379310345,29.0,132
903,New Zealand,England,Pallekele,42,77,7,5.8604651162790695,33.0,148
912,West Indies,Australia,Colombo,90,48,8,7.5,37.0,205
759,India,Bangladesh,Nottingham,40,91,10,8.275862068965518,40.0,180
1002,New Zealand,Bangladesh,Mirpur,54,90,10,10.8,54.0,204
1101,Sri Lanka,West Indies,Pallekele,207,3,7,10.615384615384615,77.0,215
863,Pakistan,South Africa,Abu Dhabi,96,19,2,5.702970297029703,13.0,119
817,England,South Africa,Barbados,130,26,6,8.297872340425531,37.0,168
1018,South Africa,New Zealand,Chittagong,61,60,7,6.1,29.0,170
858,Pakistan,New Zealand,Auckland,94,36,3,6.714285714285714,26.0,143
827,Bangladesh,New Zealand,Hamilton,72,18,1,4.235294117647059,16.0,78
1038,Sri Lanka,Bangladesh,Chittagong,92,56,6,8.625,36.0,168
1061,New Zealand,South Africa,Durban,76,66,9,8.444444444444445,43.0,151
986,Pakistan,South Africa,Dubai,40,61,6,4.067796610169491,27.0,98
887,England,Pakistan,Abu Dhabi,52,72,8,6.5,29.0,129
1060,South Africa,Bangladesh,Mirpur,132,19,7,7.841584158415841,28.0,169
854,Pakistan,South Africa,Abu Dhabi,48,64,5,5.142857142857143,19.0,120
624,Pakistan,Australia,Lahore,43,91,8,8.89655172413793,43.0,207
1014,Sri Lanka,South Africa,Chittagong,109,33,6,7.517241379310345,27.0,165
725,New Zealand,South Africa,Durban,142,5,2,7.408695652173913,39.0,153
24,West Indies,Pakistan,Abu Dhabi,103,0,5,5.15,28.0,103
714,England,Australia,Cape Town,100,36,5,7.142857142857143,47.0,135
1171,Sri Lanka,Australia,Colombo,87,34,3,6.069767441860465,26.0,128
887,England,Pakistan,Abu Dhabi,53,71,8,6.489795918367347,29.0,129
12,South Africa,New Zealand,Auckland,107,47,8,8.794520547945206,43.0,185
1113,South Africa,Sri Lanka,Cape Town,65,68,9,7.5,31.0,169
820,Pakistan,South Africa,St Lucia,71,52,6,6.264705882352941,50.0,148
918,Pakistan,Bangladesh,Mirpur,117,12,4,6.5,25.0,135
909,Pakistan,Australia,Colombo,145,3,4,7.435897435897436,37.0,149
382,Sri Lanka,Pakistan,Abu Dhabi,80,47,4,6.575342465753424,22.0,133
817,England,South Africa,Barbados,148,11,4,8.146788990825687,35.0,168
729,India,South Africa,Durban,139,5,6,7.252173913043478,44.0,153
901,South Africa,Pakistan,Colombo,31,78,7,4.428571428571429,22.0,133
1043,South Africa,West Indies,Johannesburg,78,77,8,10.883720930232558,56.0,231
868,Sri Lanka,Australia,Pallekele,93,49,8,7.859154929577465,42.0,198
1089,England,Pakistan,Dubai,71,59,7,6.983606557377049,41.0,160
1082,South Africa,Australia,Cape Town,58,90,9,11.6,57.0,178
381,Pakistan,India,Dubai,83,68,9,9.576923076923077,47.0,171
876,South Africa,New Zealand,Auckland,152,6,3,8.0,23.0,165
486,England,Sri Lanka,Kandy,60,58,5,5.806451612903226,26.0,128
887,England,Pakistan,Abu Dhabi,129,0,4,6.45,41.0,129
782,Sri Lanka,Pakistan,London,99,18,4,5.823529411764706,32.0,138
782,Sri Lanka,Pakistan,London,118,10,4,6.4363636363636365,46.0,138
930,South Africa,India,Johannesburg,179,12,7,9.944444444444445,63.0,219
930,South Africa,India,Johannesburg,110,45,9,8.8,44.0,219
161,Bangladesh,Pakistan,Lahore,76,73,10,9.702127659574469,49.0,196
779,South Africa,India,Nottingham,60,65,8,6.545454545454546,22.0,130
734,India,Australia,Melbourne,30,84,6,5.0,25.0,74
904,West Indies,Sri Lanka,Pallekele,51,61,8,5.186440677966102,35.0,129
1098,Pakistan,New Zealand,Auckland,58,73,8,7.404255319148936,47.0,171
960,West Indies,Bangladesh,Mirpur,48,80,8,7.2,32.0,197
884,Sri Lanka,Pakistan,Abu Dhabi,66,81,8,10.153846153846153,48.0,141
693,England,Australia,Southampton,175,2,3,8.898305084745763,57.0,179
1082,South Africa,Australia,Cape Town,121,32,7,8.25,36.0,178
1133,South Africa,West Indies,Nagpur,46,75,7,6.133333333333334,26.0,122
887,England,Pakistan,Abu Dhabi,72,47,7,5.917808219178082,24.0,129
737,New Zealand,South Africa,Johannesburg,118,8,3,6.321428571428571,36.0,129
748,South Africa,Bangladesh,Johannesburg,61,86,8,10.764705882352942,58.0,118
834,Pakistan,New Zealand,Dubai,133,18,5,7.823529411764706,39.0,161
1033,Sri Lanka,West Indies,Mirpur,53,74,7,6.913043478260869,28.0,160
622,Pakistan,Australia,Lahore,69,77,9,9.627906976744185,52.0,168
555,New Zealand,England,Colombo,66,74,8,8.608695652173912,50.0,159
836,Sri Lanka,India,Nagpur,152,24,7,9.5,57.0,215
561,India,New Zealand,Ahmedabad,97,79,10,14.195121951219512,70.0,255
941,Australia,England,Southampton,157,37,8,11.349397590361447,62.0,248
695,South Africa,New Zealand,Johannesburg,101,45,7,8.08,30.0,133
727,Sri Lanka,Australia,Cape Town,48,58,3,4.645161290322581,27.0,101
726,India,England,Durban,72,68,10,8.307692307692308,48.0,218
1014,Sri Lanka,South Africa,Chittagong,165,0,3,8.25,44.0,165
1023,Australia,West Indies,Mirpur,110,41,5,8.354430379746836,47.0,178
555,New Zealand,England,Colombo,95,55,8,8.76923076923077,43.0,159
874,South Africa,New Zealand,Wellington,115,21,5,6.96969696969697,46.0,147
560,India,England,Mumbai,110,67,9,12.452830188679245,64.0,253
794,Australia,Pakistan,Dubai,96,28,2,6.260869565217392,23.0,108
822,India,Sri Lanka,St Lucia,124,31,8,8.359550561797754,35.0,163
1140,England,West Indies,Kolkata,82,55,7,7.569230769230769,51.0,155
949,England,New Zealand,Auckland,144,42,7,11.076923076923077,54.0,214
704,South Africa,India,Johannesburg,35,75,7,4.666666666666667,16.0,126
748,South Africa,Bangladesh,Johannesburg,95,53,6,8.507462686567164,33.0,118
1089,England,Pakistan,Dubai,155,3,6,7.948717948717949,57.0,160
812,Pakistan,England,Barbados,103,27,5,6.645161290322581,26.0,147
1028,India,Australia,Mirpur,68,49,6,5.746478873239437,18.0,159
773,New Zealand,Pakistan,London,50,70,7,6.0,23.0,99
10,New Zealand,Bangladesh,Mount Maunganui,54,78,7,7.714285714285714,34.0,195
624,Pakistan,Australia,Lahore,55,84,8,9.166666666666666,42.0,207
1049,New Zealand,Pakistan,Dubai,61,60,6,6.1,33.0,135
949,England,New Zealand,Auckland,196,11,5,10.788990825688073,51.0,214
826,Australia,England,Barbados,120,15,5,6.857142857142857,50.0,147
941,Australia,England,Southampton,49,89,9,9.483870967741936,47.0,248
860,Pakistan,New Zealand,Christchurch,78,75,10,10.4,60.0,183
911,Sri Lanka,Pakistan,Colombo,47,70,10,5.64,28.0,139
941,Australia,England,Southampton,86,72,9,10.75,57.0,248
904,West Indies,Sri Lanka,Pallekele,129,0,5,6.45,39.0,129
881,West Indies,England,London,24,89,9,4.645161290322581,24.0,113
411,South Africa,Pakistan,Lahore,23,89,6,4.451612903225806,23.0,110
852,New Zealand,Sri Lanka,Lauderhill,37,79,8,5.414634146341464,28.0,120
866,South Africa,Australia,Cape Town,138,5,4,7.2,52.0,146
954,Australia,Pakistan,Dubai,145,25,7,9.157894736842104,33.0,168
819,Australia,Sri Lanka,Barbados,74,51,5,6.434782608695652,35.0,168
485,Sri Lanka,England,Kandy,132,35,6,9.31764705882353,38.0,189
763,Australia,Sri Lanka,Nottingham,79,46,5,6.405405405405405,20.0,159
551,Pakistan,England,Kandy,157,4,2,8.120689655172415,47.0,164
374,Bangladesh,Sri Lanka,Abu Dhabi,79,39,5,5.851851851851852,33.0,139
560,India,England,Mumbai,165,37,7,11.927710843373495,52.0,253
778,Sri Lanka,New Zealand,Nottingham,107,32,7,7.295454545454546,27.0,158
1096,New Zealand,Sri Lanka,Mount Maunganui,85,65,10,9.272727272727273,36.0,182
730,New Zealand,Pakistan,Cape Town,72,61,9,7.322033898305085,36.0,143
623,Pakistan,Australia,Lahore,79,74,7,10.304347826086957,53.0,198
977,Australia,England,Sydney,35,86,10,6.176470588235294,32.0,195
736,Australia,India,Mumbai,97,46,8,7.864864864864865,35.0,166
962,India,Pakistan,Ahmedabad,185,4,6,9.568965517241379,69.0,192
750,South Africa,Australia,Centurion,81,46,7,6.5675675675675675,30.0,156
717,Bangladesh,South Africa,Cape Town,104,46,4,8.432432432432432,26.0,144
912,West Indies,Australia,Colombo,133,29,8,8.76923076923077,57.0,205
939,New Zealand,England,London,190,10,7,10.363636363636363,60.0,201
845,England,Pakistan,Dubai,104,30,9,6.933333333333334,39.0,148
1090,England,Pakistan,Dubai,63,65,8,6.872727272727273,31.0,172
1014,Sri Lanka,South Africa,Chittagong,83,61,7,8.440677966101696,40.0,165
1122,New Zealand,India,Nagpur,93,22,5,5.6938775510204085,30.0,126
1044,Pakistan,Australia,Dubai,31,88,7,5.8125,28.0,96
814,Australia,India,Barbados,98,57,10,9.333333333333334,46.0,184
776,England,West Indies,London,112,36,7,8.0,36.0,161
812,Pakistan,England,Barbados,126,6,3,6.631578947368421,26.0,147
287,South Africa,New Zealand,Wellington,72,67,9,8.150943396226415,40.0,164
961,India,Pakistan,Bangalore,64,68,10,7.384615384615385,41.0,133
815,Sri Lanka,West Indies,Barbados,78,61,9,7.932203389830509,40.0,195
1059,South Africa,Bangladesh,Mirpur,51,74,8,6.6521739130434785,39.0,148
1165,Pakistan,Bangladesh,Mirpur,28,70,6,3.36,16.0,129
781,Sri Lanka,West Indies,London,72,60,10,7.2,36.0,158
716,New Zealand,Sri Lanka,Johannesburg,148,11,5,8.146788990825687,43.0,164
694,Australia,New Zealand,Auckland,115,44,6,9.078947368421053,45.0,214
525,West Indies,England,Mumbai,96,49,6,8.112676056338028,38.0,196
935,India,Sri Lanka,Pallekele,96,43,8,7.48051948051948,33.0,155
1032,West Indies,Pakistan,Mirpur,44,77,8,6.1395348837209305,34.0,166
718,New Zealand,India,Johannesburg,62,76,9,8.454545454545455,43.0,190
1031,Bangladesh,Australia,Mirpur,54,67,8,6.113207547169812,41.0,153
174,Sri Lanka,Bangladesh,Colombo,110,6,3,5.7894736842105265,18.0,132
815,Sri Lanka,West Indies,Barbados,183,6,8,9.631578947368421,56.0,195
956,Sri Lanka,Australia,Melbourne,56,61,7,5.694915254237288,27.0,161
813,South Africa,New Zealand,Barbados,48,84,9,8.0,42.0,170
931,West Indies,New Zealand,Lauderhill,156,18,8,9.176470588235293,58.0,209
486,England,Sri Lanka,Kandy,48,73,5,6.127659574468085,34.0,128
986,Pakistan,South Africa,Dubai,93,7,3,4.938053097345133,31.0,98
705,West Indies,England,London,190,15,6,10.857142857142858,65.0,208
728,Bangladesh,Pakistan,Cape Town,38,90,9,7.6,32.0,140
902,India,Australia,Colombo,122,14,4,6.90566037735849,37.0,140
